# source: aznachrichten	NONE	NONE	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	In	in	NONE
2	der	der	NONE
3	aktuellen	aktuell	NONE
4	Folge	Folge	NONE
5	von	von	NONE
6	#BabbelBox	#BabbelBox	B-ART
7	nehmen	nehmen	NONE
8	Meike	Meike	B-PER
9	Hickmann	Hickmann	I-PER
10	und	und	NONE
11	Erik-Fred	Erik-Fred	B-PER
12	Voss	Voss	I-PER
13	das	der	NONE
14	Thema	Thema	NONE
15	unter	unter	NONE
16	die	der	NONE
17	Lupe	Lupe	NONE
18	.	.	NONE
NONE	NONE	NONE	NONE
# 1108715237887365122	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Viel	viel	NONE
2	Spaß	Spaß	NONE
3	beim	beim	NONE
4	Reinhören	Reinhören	NONE
5	!	!	NONE
NONE	NONE	NONE	NONE
# 1108715237887365122	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/sxwkCTX88C	https://t.co/sxwkCTX88C	B-URL
NONE	NONE	NONE	NONE
# 1108713236243890177	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Abriss	Abriß	NONE
3	des	der	NONE
4	#Jubiläumsbrunnens	#Jubiläumsbrunnen	B-FAC
5	auf	auf	NONE
6	dem	der	NONE
7	#Mainzer	#Mainzer	B-NRP
8	Ernst-Ludwig-Platz	Ernst-Ludwig-Platz	B-FAC
9	wäre	sein	NONE
10	um	um	NONE
11	ein	ein	NONE
12	Vielfaches	Vielfache	NONE
13	günstiger	günstig	NONE
14	als	als	NONE
15	eine	ein	NONE
16	Sanierung	Sanierung	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1108713236243890177	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Womöglich	womöglich	NONE
2	ermöglicht	ermöglichen	NONE
3	der	der	NONE
4	#Denkmalschutz	#Denkmalschutz	B-ORG
5	der	der	NONE
6	Brunnenanlage	Brunnenanlage	NONE
7	die	der	NONE
8	Chance	Chance	NONE
9	auf	auf	NONE
10	ein	ein	NONE
11	zweites	zweit	B-ORDINAL
12	Leben	Leben	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1108713236243890177	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/gru8cgaQq9	https://t.co/gru8cgaQq9	B-URL
NONE	NONE	NONE	NONE
# 1108709631445135361	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Was	was	NONE
2	ist	sein	NONE
3	los	los	NONE
4	zwischen	zwischen	NONE
5	Mainz	Mainz	B-GPE
6	,	,	NONE
7	Bingen	Binge	B-GPE
8	,	,	NONE
9	Bad	Bad	B-GPE
10	Kreuznach	Kreuznach	I-GPE
11	,	,	NONE
12	Alzey	Alzey	B-GPE
13	,	,	NONE
14	Worms	Worms	B-GPE
15	und	und	NONE
16	Oppenheim	Oppenheim	B-GPE
17	?	?	NONE
NONE	NONE	NONE	NONE
# 1108709631445135361	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	verraten	verraten	NONE
3	euch	ihr	NONE
4	@herr_voss	@herr_voß	B-PER
5	und	und	NONE
6	@MeikeHickmann	@MeikeHickmann	B-PER
7	in	in	NONE
8	der	der	NONE
9	neusten	neu	NONE
10	Folge	Folge	NONE
11	unseres	unser	NONE
12	Podcast	Podcast	NONE
13	#BabbelBox	#BabbelBox	B-ART
14	!	!	NONE
NONE	NONE	NONE	NONE
# 1108709631445135361	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/0KJQtFpFbD	https://t.co/0kjqtfpfbd	B-URL
NONE	NONE	NONE	NONE
# 1108678184311115776	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Eine	ein	NONE
2	herrenlose	herrenlos	NONE
3	Tüte	Tüte	NONE
4	sorgt	sorgen	NONE
5	in	in	NONE
6	einer	ein	NONE
7	Commerzbank-Filiale	Commerzbank-Filiale	NONE
8	in	in	NONE
9	Mainz-Kastel	Mainz-Kastel	B-GPE
10	für	für	NONE
11	Aufregung	Aufregung	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1108678184311115776	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ob	ob	NONE
2	Gefahr	Gefahr	NONE
3	von	von	NONE
4	dieser	dies	NONE
5	ausgeht	ausgehen	NONE
6	,	,	NONE
7	wird	werden	NONE
8	derzeit	derzeit	B-TIME
9	von	von	NONE
10	der	der	NONE
11	Polizei	Polizei	NONE
12	untersucht	untersuchen	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1108678184311115776	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#Polizei	#Polizei	NONE
2	https://t.co/vMZVhznzlf	https://t.co/vMZVhznzlf	B-URL
NONE	NONE	NONE	NONE
# 1108668001124077570	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Eine	ein	NONE
2	gebrochene	gebrochen	NONE
3	Feder	Feder	NONE
4	im	im	NONE
5	Schlagwerk	Schlagwerk	NONE
6	ist	sein	NONE
7	die	der	NONE
8	Ursache	Ursach	NONE
9	dafür	dafür	NONE
10	,	,	NONE
11	dass	dass	NONE
12	der	der	NONE
13	#Glockenschlag	#Glockenschlag	NONE
14	des	der	NONE
15	#Mainzer	#Mainzer	B-FAC
16	#Doms	#Dom	I-FAC
17	zur	zur	NONE
18	vollen	voll	B-TIME
19	Stunde	Stunde	I-TIME
20	ausbleibt	ausbleiben	NONE
21	.	.	NONE
NONE	NONE	NONE	NONE
# 1108668001124077570	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Ersatzteil	Ersatzteil	NONE
3	zu	zu	NONE
4	beschaffen	beschaffen	NONE
5	,	,	NONE
6	könnte	können	NONE
7	länger	lang	NONE
8	dauern	dauern	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1108668001124077570	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/Cn8J962adj	https://t.co/Cn8J962adj	B-URL
NONE	NONE	NONE	NONE
# 1108659715926573056	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	800	800	B-CARDINAL
2	Stangen	Stange	NONE
3	Zigaretten	Zigarette	NONE
4	hat	haben	NONE
5	die	der	NONE
6	Autobahnpolizei	Autobahnpolizei	NONE
7	in	in	NONE
8	der	der	NONE
9	Nähe	Nähe	NONE
10	von	von	NONE
11	Worms	Worms	B-GPE
12	im	im	NONE
13	Kofferraum	Kofferraum	NONE
14	eines	ein	NONE
15	39-Jährigen	39-Jährige	B-AGE
16	aus	aus	NONE
17	Ungarn	Ungarn	B-GPE
18	gefunden	finden	NONE
19	.	.	NONE
NONE	NONE	NONE	NONE
# 1108659715926573056	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	Mann	Mann	NONE
3	wurde	werden	NONE
4	festgenommen	festnehmen	NONE
5	.	.	NONE
NONE	NONE	NONE	NONE
# 1108659715926573056	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/LbfhoI7mRf	https://t.co/lbfhoi7mrf	B-URL
NONE	NONE	NONE	NONE
# 1108655501854814208	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	#Wikipedia	#Wikipedia	NONE
3	-Autoren	-Autor	NONE
4	befürchten	befürchten	NONE
5	erhebliche	erheblich	NONE
6	Einschränkungen	Einschränkung	NONE
7	durch	durch	NONE
8	die	der	NONE
9	geplante	geplant	NONE
10	EU-	EU-	B-LAW
11	#Urheberrechtsreform	#Urheberrechtsreform	I-LAW
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1108655501854814208	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Deswegen	deswegen	NONE
2	wird	werden	NONE
3	Nutzern	Nutzern	NONE
4	statt	statt	NONE
5	des	der	NONE
6	Lexikons	Lexikon	NONE
7	heute	heute	B-DATE
8	nur	nur	NONE
9	ein	ein	NONE
10	Appell	Appell	NONE
11	angezeigt	anzeigen	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1108655501854814208	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#WikipediaDown	#WikipediaDown	NONE
2	#wikipediablackout	#wikipediablackouen	B-EVT
3	https://t.co/1VhDPBuR0t	https://t.co/1VhDPBuR0t	B-URL
NONE	NONE	NONE	NONE
# 1108642091960360961	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Seit	seit	NONE
2	zwei	zwei	B-DUR
3	Monaten	Monat	I-DUR
4	ist	sein	NONE
5	die	der	NONE
6	Nachfolger-Kneipe	Nachfolger-Kneipe	NONE
7	der	der	NONE
8	""""	""""	NONE
9	Bagatelle	Bagatelle	B-ORG
10	""""	""""	NONE
11	am	am	NONE
12	#Mainzer	#Mainzer	B-NRP
13	#Gartenfeldplatz	#Gartenfeldplatz	B-FAC
14	geöffnet	öffnen	NONE
15	.	.	NONE
NONE	NONE	NONE	NONE
# 1108642091960360961	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Betreiber	Betreiber	NONE
3	Fahad	Fahad	B-PER
4	Alnabi	Alnabi	I-PER
5	und	und	NONE
6	Johanna	Johanna	B-PER
7	Kaack	Kaack	I-PER
8	ziehen	ziehen	NONE
9	positive	positiv	NONE
10	Bilanz	Bilanz	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1108642091960360961	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/6Ebsgh36uI	https://t.co/6Ebsgh36uI	B-URL
NONE	NONE	NONE	NONE
# 1108625128861155328	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Diskussion	Diskussion	NONE
3	über	über	NONE
4	den	der	NONE
5	Transport	Transport	NONE
6	von	von	NONE
7	Kranken	krank	NONE
8	mittels	mittels	NONE
9	privaten	privat	NONE
10	Dienstleistern	Dienstleister	NONE
11	in	in	NONE
12	die	der	NONE
13	Kliniken	Klinik	NONE
14	geht	gehen	NONE
15	weiter	weiter	NONE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1108625128861155328	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Vor	vor	NONE
2	allem	alle	NONE
3	abends	abends	B-TIME
4	und	und	NONE
5	nachts	nachts	B-TIME
6	gibt	geben	NONE
7	es	es	NONE
8	in	in	NONE
9	#Mainz	#Mainz	B-GPE
10	noch	noch	NONE
11	Probleme	Problem	NONE
12	.	.	NONE
13	[	[	NONE
14	plus-Inhalt	plus-Inhalt	NONE
15	]	]	NONE
NONE	NONE	NONE	NONE
# 1108625128861155328	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/vyPJgZHOy3	https://t.co/vyPJgZHOy3	B-URL
2	https://t.co/fLijGIuoHx	https://t.co/fLijGIuoHx	B-URL
NONE	NONE	NONE	NONE
# 1108614366025396225	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Auch	auch	NONE
2	wenn	wenn	NONE
3	er	er	NONE
4	nach	nach	NONE
5	sechs	sechs	B-CARDINAL
6	Niederlagen	Niederlage	NONE
7	in	in	NONE
8	sieben	sieben	B-CARDINAL
9	Partien	Partie	NONE
10	„	„	NONE
11	kein	kein	NONE
12	grundtiefes	grundtief	NONE
13	psychologisches	psychologisch	NONE
14	Problem	Problem	NONE
15	“	“	NONE
16	ausgemacht	ausmachen	NONE
17	haben	haben	NONE
18	will	wollen	NONE
19	,	,	NONE
20	stellt	stellen	NONE
21	der	der	NONE
22	#Mainz05	#Mainz05	B-TITLE
23	-Trainer	-Trainer	I-TITLE
24	Sandro	Sandro	B-PER
25	Schwarz	Schwarz	I-PER
26	indirekt	indireken	NONE
27	die	der	NONE
28	Mentalitätsfrage	Mentalitätsfrage	NONE
29	.	.	NONE
NONE	NONE	NONE	NONE
# 1108614366025396225	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/Xed8Cs1w8x	https://t.co/Xed8Cs1w8x	B-URL
NONE	NONE	NONE	NONE
# 1108610242185703425	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	Projekt	Projekt	NONE
3	""""	""""	NONE
4	Elektrofähre	Elektrofähr	B-PROJ
5	zwischen	zwischen	I-PROJ
6	#Guntersblum	#Guntersblum	I-PROJ
7	und	und	I-PROJ
8	dem	der	I-PROJ
9	#Kühkopf	#Kühkopf	I-PROJ
10	""""	""""	NONE
11	ist	sein	NONE
12	erneut	erneut	B-SORD
13	in	in	NONE
14	schweres	schwer	NONE
15	Fahrwasser	Fahrwasser	NONE
16	geraten	geraten|raten	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1108610242185703425	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	Trägerverband	Trägerverband	NONE
3	überlegt	überlegt	NONE
4	nun	nun	B-TIME
5	sogar	sogar	NONE
6	,	,	NONE
7	den	der	NONE
8	Planer	Planer	NONE
9	auszutauschen	austauschen	NONE
10	-	-	NONE
11	und	und	NONE
12	neu	neu	NONE
13	zu	zu	NONE
14	starten	starten	NONE
15	.	.	NONE
16	[	[	NONE
17	plus-Inhalt	plus-Inhalt	NONE
18	]	]	NONE
NONE	NONE	NONE	NONE
# 1108610242185703425	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/z8teVS86ce	https://t.co/z8teVS86ce	B-URL
2	https://t.co/ubltudXwhh	https://t.co/ubltudXwhh	B-URL
NONE	NONE	NONE	NONE
# 1108436508921528321	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ganze	ganz	NONE
2	70	70	B-RATE
3	Kilogramm	Kilogramm	I-RATE
4	an	an	I-RATE
5	Restmüll	Restmüll	I-RATE
6	pro	pro	I-RATE
7	Kopf	Kopf	I-RATE
8	haben	haben	NONE
9	die	der	NONE
10	Mainzer	Mainzer	B-NRP
11	laut	laut	NONE
12	einer	ein	NONE
13	aktuellen	aktuell	NONE
14	Studie	Studie	NONE
15	eingespart	eingesparen	NONE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1108436508921528321	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	In	in	NONE
2	Sachen	sachen	NONE
3	Biotonne	Biotonne	NONE
4	ist	sein	NONE
5	das	der	NONE
6	Einsparpotenzial	Einsparpotenzial	NONE
7	aber	aber	NONE
8	noch	noch	NONE
9	ausbaufähig	ausbaufähig	NONE
10	.	.	NONE
NONE	NONE	NONE	NONE
# 1108436508921528321	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/LLyWJHLRYj	https://t.co/LLyWJHLRYj	B-URL
NONE	NONE	NONE	NONE
# 1108432852767703041	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nach	nach	NONE
2	einem	ein	NONE
3	Unfall	Unfall	NONE
4	auf	auf	NONE
5	der	der	NONE
6	B9	B9	B-FAC
7	bei	bei	NONE
8	Guntersblum	Guntersblum	B-GPE
9	kam	kommen	NONE
10	es	es	NONE
11	zu	zu	NONE
12	einer	ein	NONE
13	Sperrung	Sperrung	NONE
14	der	der	NONE
15	Strecke	Strecke	NONE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1108432852767703041	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/PriF2xyTsE	https://t.co/PriF2xyTsE	B-URL
2	#mainz	#mainz	B-GPE
3	#worms	#worm	B-GPE
NONE	NONE	NONE	NONE
# 1108427039042871297	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Salzbachtalbrücke	Salzbachtalbrücke	B-FAC
3	sorgt	sorgen	NONE
4	weiter	weiter	NONE
5	für	für	NONE
6	Wirbel	Wirbel	NONE
7	.	.	NONE
NONE	NONE	NONE	NONE
# 1108427039042871297	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Wie	wie	NONE
2	es	es	NONE
3	auf	auf	NONE
4	dem	der	NONE
5	Autobahn-Nadelöhr	Autobahn-Nadelöhr	NONE
6	im	im	NONE
7	Süden	Süden	B-LOC
8	Wiesbadens	Wiesbaden	I-LOC
9	weitergeht	weitergehen	NONE
10	,	,	NONE
11	darauf	darauf	NONE
12	gibt	geben	NONE
13	es	es	NONE
14	keine	kein	NONE
15	befriedigende	befriedigend	NONE
16	Antwort	Antwort	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1108427039042871297	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	Land	Land	NONE
3	fordert	fordern	NONE
4	nun	nun	B-TIME
5	Schadenersatz	Schadenersatz	NONE
6	von	von	NONE
7	der	der	NONE
8	Baufirma	Baufirma	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1108427039042871297	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/ErkVdcf0u5	https://t.co/ErkVdcf0u5	B-URL
NONE	NONE	NONE	NONE
# 1108392760334344192	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	In	in	NONE
2	der	der	NONE
3	Freibadsaison	Freibadsaison	NONE
4	kommt	kommen	NONE
5	es	es	NONE
6	immer	immer	B-SORD
7	wieder	wieder	I-SORD
8	zu	zu	NONE
9	Fällen	Fall|Fällen	NONE
10	von	von	NONE
11	sexueller	sexuell	NONE
12	Belästigung	Belästigung	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1108392760334344192	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	Mainzer	Mainzer	B-NRP
3	Frauenbüro	Frauenbüro	NONE
4	startet	starten	NONE
5	nun	nun	B-TIME
6	mit	mit	NONE
7	einer	ein	NONE
8	besonderen	besonder	NONE
9	Kampagne	Kampagne	NONE
10	gegen	gegen	NONE
11	Übergriffe	Übergriff	NONE
12	in	in	NONE
13	die	der	NONE
14	aktuelle	aktuell	B-DATE
15	Saison	Saison	I-DATE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1108392760334344192	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/L7qYfA5aHV	https://t.co/L7qYfA5aHV	B-URL
NONE	NONE	NONE	NONE
# 1108391461094150144	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Bei	bei	NONE
2	einer	ein	NONE
3	Kontrolle	Kontrolle	NONE
4	haben	haben	NONE
5	#Polizei	#Polizei	NONE
6	und	und	NONE
7	Waffenbehörde	Waffenbehörde	NONE
8	bei	bei	NONE
9	einem	ein	NONE
10	Mainzer	Mainzer	B-NRP
11	25	25	B-CARDINAL
12	Waffen	Waffe	NONE
13	und	und	NONE
14	ein	ein	NONE
15	großes	groß	NONE
16	Arsenal	Arsenal	NONE
17	an	an	NONE
18	Munition	Munition	NONE
19	gefunden	gefund	NONE
20	.	.	NONE
NONE	NONE	NONE	NONE
# 1108391461094150144	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/Wi6vO601eG	https://t.co/Wi6vO601eG	B-URL
NONE	NONE	NONE	NONE
# 1108387473158217728	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Geocacher	Geocacher	NONE
3	stößt	stoßen	NONE
4	in	in	NONE
5	einem	ein	NONE
6	Waldgebiet	Waldgebiet	NONE
7	bei	bei	NONE
8	Bad	Bad	B-GPE
9	Kreuznach	Kreuznach	I-GPE
10	auf	auf	NONE
11	ein	ein	NONE
12	Versteck	Versteck	NONE
13	-	-	NONE
14	und	und	NONE
15	führt	führen	NONE
16	schließlich	schließlich	NONE
17	die	der	NONE
18	Polizei	Polizei	NONE
19	auf	auf	NONE
20	die	der	NONE
21	Spur	Spur	NONE
22	einer	ein	NONE
23	Bande	Band|Bande	NONE
24	von	von	NONE
25	Autodieben	Autodieben	NONE
26	.	.	NONE
NONE	NONE	NONE	NONE
# 1108387473158217728	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/rTEapp4g3z	https://t.co/rTEapp4g3z	B-URL
NONE	NONE	NONE	NONE
# 1108358696751546368	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nach	nach	NONE
2	dem	der	NONE
3	Messerangriff	Messerangriff	NONE
4	in	in	NONE
5	der	der	NONE
6	Großen	groß	B-FAC
7	Bleiche	Bleich	I-FAC
8	in	in	NONE
9	Mainz	Mainz	B-GPE
10	hat	haben	NONE
11	die	der	NONE
12	Staatsanwaltschaft	Staatsanwaltschaft	NONE
13	die	der	NONE
14	Tat	Tat	NONE
15	als	als	NONE
16	als	als	NONE
17	versuchtes	versuchtes	NONE
18	Tötungsdelikt	Tötungsdelikt	NONE
19	eingeordnet	einordnen	NONE
20	.	.	NONE
NONE	NONE	NONE	NONE
# 1108358696751546368	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Polizei	Polizei	NONE
3	sucht	suchen	NONE
4	weiterhin	weiterhin	NONE
5	nach	nach	NONE
6	Zeugen	Zeuge	NONE
7	,	,	NONE
8	die	der	NONE
9	die	der	NONE
10	Tat	Tat	NONE
11	beobachtet	beobachten	NONE
12	haben	haben	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1108358696751546368	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/A6waFIMEf3	https://t.co/A6waFIMEf3	B-URL
NONE	NONE	NONE	NONE
# 1108343802933194752	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Zu	zu	NONE
2	viele	viel	NONE
3	Spieler	Spieler	NONE
4	mit	mit	NONE
5	der	der	NONE
6	Nationalmannschaft	Nationalmannschaft	NONE
7	unterwegs	unterwegs	NONE
8	:	:	NONE
9	#Mainz05	#Mainz05	B-ORG
10	hat	haben	NONE
11	aus	aus	NONE
12	personellen	personell	NONE
13	Gründen	Grund|Gründen	NONE
14	das	der	NONE
15	geplante	geplant	NONE
16	Testspiel	Testspiel	NONE
17	gegen	gegen	NONE
18	Schott	Schott	B-ORG
19	Mainz	Mainz	I-ORG
20	abgesagt	absagen	NONE
21	.	.	NONE
NONE	NONE	NONE	NONE
# 1108343802933194752	2	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#m05	#m05	B-ORG
2	https://t.co/VN2crn61er	https://t.co/VN2crn61er	B-URL
NONE	NONE	NONE	NONE
# 1108332364319592449	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Wie	wie	NONE
2	steht	stehen	NONE
3	es	es	NONE
4	finanziell	finanziell	NONE
5	um	um	NONE
6	die	der	NONE
7	@Rote_Teufel	@Rote_Teufel	B-ORG
8	?	?	NONE
NONE	NONE	NONE	NONE
# 1108332364319592449	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Wie	wie	NONE
2	arbeiten	arbeiten	NONE
3	die	der	NONE
4	Führungsgremien	Führungsgremien	NONE
5	zusammen	zusammen	NONE
6	?	?	NONE
NONE	NONE	NONE	NONE
# 1108332364319592449	1	aznachrichten	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Und	und	NONE
2	:	:	NONE
3	Kommt	kommen	NONE
4	ein	ein	NONE
5	Investor	Investor	NONE
6	?	?	NONE
